time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-0.017759223243726852,-1.5669237613007255e-07,10.041804129155558,6.283016824647275,0.4518926079738499,0.0,-0.9658017246515751,-2.1284818717601572e-05,1.2178520790171834,-0.009117830956020413,-10.818581121644202,0.0,900.0224651176223,0.028012606682559095,900.5044576498851,900.1356786198369
0.12000000000000001,-0.07622739129203297,-7.3934178072272625e-06,10.13553496183185,6.2823512343108625,5.396174239900272,0.0,-0.9558117466239217,0.00011003035188392803,1.0202344438246742,-0.015367247073305274,-19.276586171021773,0.0,899.8751975007974,0.04805912509575039,900.5483928560235,900.2956162933015
0.18,-0.1284924539306018,-3.439739271609809e-05,10.215261746007986,6.281371568896519,2.2568502628598353,0.0,-1.636511623808516,-0.0005824801955724837,1.21285397451928,-0.018324693913724814,-24.351484945225955,0.0,899.913701253422,-0.04961796566874205,900.305787878957,900.1862577462279
0.23999999999999996,-0.2766144904250492,1.6329813723508875e-05,10.227903794859557,6.28020308506418,1.8476326133919727,0.0,-3.3239053166277057,0.002413631405023008,-0.7551024505518085,-0.021880121178434266,-26.87969564717484,0.0,900.045200805524,0.11687389985477215,900.0642691369949,899.9206346290401
0.3,-0.5377980678128627,0.00016426786374438882,10.162254381328092,6.278925006443631,0.43403219196703624,0.0,-5.3144649153589425,0.0010651556105826887,-1.026107396333935,-0.020168105309192955,-28.015808520753005,0.0,900.2175332908826,-0.06875579195088707,899.725907868833,899.7954653069595
0.36000000000000004,-0.8663690425877276,-4.2341911051299e-05,10.143362679481864,6.27768539504698,5.066054641395645,0.0,-5.138256818909677,-0.0080347457664106,0.3423378803765731,-0.021658839683638357,-28.500686195976648,0.0,900.2663538920315,-0.1690067916947926,899.6976295876274,899.6372071326067
0.4200000000000001,-1.1154354688047912,-0.0005337999612448108,10.14904420547265,6.276555390807458,3.358396787212879,0.0,-3.2633025574032266,-0.005306067782801847,-0.6562777751692506,-0.013709968739013322,-28.703103833249717,0.0,900.2895909221166,-0.32276422922396464,899.7325864782097,900.0540900590411
0.48000000000000015,-1.3163703832985092,-0.0004445252893694017,10.031730180049955,6.275468304977609,1.6354705431052974,0.0,-3.924321915037635,0.007193376135913503,-3.0632787981217833,-0.028845640708739215,-28.790805132202234,0.0,900.5103605482067,-0.29578582048883084,900.2735087191955,899.6610851789211
0.5400000000000001,-1.6101208080112104,-0.000136174526924515,9.844498595377187,6.273658904437532,6.190622645944388,0.0,-5.629089235072968,-0.0009585528524736304,-2.718878979073487,-0.03291032625401359,-28.822849400065714,0.0,900.2989976428798,-0.09761835583548753,899.9206317284303,899.7560719647959
0.6000000000000002,-1.9255335485820964,-0.0007295963792891833,9.718500357064613,6.271436367834422,4.461078028586465,0.0,-4.477553371719849,-0.015891372891435024,-1.8104818716354758,-0.04694431539728615,-28.83055150257021,0.0,900.0109663517961,0.04561604716491294,900.0532829155026,899.4844567968602
